DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Netrokona,Purbadhala,113218,DEAUTUKON A. GANI HIGH SCHOOL,DEAUTUKON,DEAUTOKUN,1911831515,PRIVATE,Yes
Netrokona,Purbadhala,113219,DR. MOHAMMAD ALI HIGH SCHOOL,DHALDHALA,DEOTOKON,1724258221,PRIVATE,Yes
Netrokona,Purbadhala,113220,RAMKANDA HIGH SCHOOL,RAMKANDA,MEGH SHIMUL,1717367320,PRIVATE,Yes
Netrokona,Purbadhala,113221,SATYATI BERAIL AKTER KHAN HIGH SCHOOL,SATYI,SATYATI BAZAR,1717316638,PRIVATE,Yes
Netrokona,Purbadhala,113222,PURBADHALA HIGH SCHOOL,PURBADHALA,PURBADHALA,1745543564,PRIVATE,Yes
Netrokona,Purbadhala,113223,KAPASIA HIGH SCHOOL,KAPASHIA,KAPASHIA,1713549407,PRIVATE,Yes
Netrokona,Purbadhala,113224,SHARISHTALA HIGH SCHOOL,SHARISHTALA,SHARISHTALA,1718903096,PRIVATE,Yes
Netrokona,Purbadhala,113225,ATKAPARA  HIGH SCHOOL,ATKAPARA,ROYDUMROUHA,1724736932,PRIVATE,Yes
Netrokona,Purbadhala,113226,BISHOMPUR JUNIOR GIRLS SCHOOL,BISHOMPUR,JATRABARI,1789335541,PRIVATE,No
Netrokona,Purbadhala,113227,PANESHA  GIRLS SCHOOL,PANESHA,KALIHOR HATKHOLA,1719870275,PRIVATE,Yes
Netrokona,Purbadhala,113228,SHAHID SMRITY HIGH SCHOOL,DHARA RAMPUR,JATRA BARI,1714715914,PRIVATE,Yes
Netrokona,Purbadhala,113229,RAGEEB MAJIB HIGH SCHOOL,KRISNO PUR TARAKANDA,NARAYANDOHOR,1717325517,PRIVATE,Yes
Netrokona,Purbadhala,113230,DUDHI JUNIOR HIGH SCHOOL,DUDHI,BILJHORI,1724901886,PRIVATE,No
Netrokona,Purbadhala,113231,BUTER GHAT HIGH SCHOOL,KHALISAUR,KHLISAUR,1918452259,PRIVATE,Yes
Netrokona,Purbadhala,113232,HOGLA  HIGH SCHOOL,HOGLA,HOGLA,1309113232,PRIVATE,Yes
Netrokona,Purbadhala,113233,TIKURIA ASARSHA JUNIOR SCHOOL,TIKURIA,MOUDAM,1981464953,PRIVATE,Yes
Netrokona,Purbadhala,130860,NABI HOSSAIN KHAN HIGH SCHOOL,DAKSHIN KAJLAPOTA,KAJLA,1729693273,PRIVATE,Yes
Netrokona,Purbadhala,130906,SHIMUL KANDI HIGH SCHOOL,SHIMUL KANDI  ,RAYDUMROUHA,1710879596,PRIVATE,No
Netrokona,Purbadhala,136824,HATKHALA SESDP MODEL HIGH SCHOOL,KALIHAR HATKHALA,KALIHAR HATKHALA,1825392111,PRIVATE,Yes
Netrokona,Purbadhala,137087,MOUDAM SESIP MODEL HIGH SCHOOL,MOUDAM,MOUDAM,1711511299,PRIVATE,Yes
Netrokona,Purbadhala,137367,ISOBPUR GOVT. PRIMARY SCHOOL,ISOBPUR,BHOBERBAZAR,1718528430,GOVERNMENT PRIMARY,No
Sherpur,Jhenaigati,113679,MALIJHI KANDA HIGH SCHOOL,MALIJI KANDA,HATIBANDHA,1740618325,PRIVATE,Yes
Sherpur,Jhenaigati,113680,JAMILA GANI JUNIOR SCHOOL,MALIJHI KANDA ,HATIBANDHA,1710289051,PRIVATE,Yes
Sherpur,Jhenaigati,113682,CHENGURIA ANSAR ALI HIGH SCHOOL,CHENGURIA,CHAITAJANI,1718621928,PRIVATE,Yes
Sherpur,Jhenaigati,113683,AHMAD NAGAR HIGH SCHOOL,AHMAD NAGAR,AHMAD NAGAR,1736991477,PRIVATE,Yes
Sherpur,Jhenaigati,113684,JHINAIGATI GOVT. MODEL PILOT HIGH SCHOOL,JHINAIGATI,JHINAIGATI,1911453015,PUBLIC,Yes
Sherpur,Jhenaigati,113685,PAIKURA   ARP  HIGH  SCHOOL,PAIKURA,PAIKURA,1309113685,PRIVATE,Yes
Sherpur,Jhenaigati,113686,MARIAM NAGAR HIGH SCHOOL,BARUAMARI,DUDHNAI,1727328612,PRIVATE,No
Sherpur,Jhenaigati,113687,AYNAPUR HIGH SCHOOL,AYNAPUR,AYNAPUR,1736415656,PRIVATE,Yes
Sherpur,Jhenaigati,113688,GHAGRA D F RAHMAN HIGH SCHOOL,GHAGRA DAKKHIN PARA,JULGOAN,1711511015,PRIVATE,Yes
Sherpur,Jhenaigati,113689,DHANSHAIL HIGH SCHOOL,DHANSHAIL,DHANSHAIL,1718215434,PRIVATE,Yes
Sherpur,Jhenaigati,113690,BANGAON JANATA HIGH SCHOOL,à¦¬à¦¨à¦—à¦¾à¦à¦“,BANGAON NATUN BAZAR,1717153472,PRIVATE,Yes
Sherpur,Jhenaigati,113691,BONGRAM HAFEZ UDDIN HIGH SCHOOL,BANGAON,BANGAON,1730608643,PRIVATE,Yes
Sherpur,Jhenaigati,113692,HAZI ASI AMRUN NESSA GIRLS HIGH SCHOOL,JHINAIGATI,JHENAIGATI,1729625767,PRIVATE,Yes
Sherpur,Jhenaigati,113693,BAKAKURA HIGH SCHOOL,BAKAKURA,BAKAKURA,1816849758,PRIVATE,Yes
Sherpur,Jhenaigati,113694,AKATA HIGH SCHOOL,FAKRABAD,HALDIGRAM,1788392929,PRIVATE,Yes
Sherpur,Jhenaigati,113696,RANGTIA HIGH SCHOOL,RANGTIA,RANGTIA,1719530678,PRIVATE,Yes
Sherpur,Jhenaigati,113697,SHALCHURA  HIGH SCHOOL,SHALCHURA,RANGTIA,1717048575,PRIVATE,Yes
Sherpur,Jhenaigati,113698,"ALHAJ MOYJAN BIBI JUNIOR SECONDARY GIRL'S SCHOOL, AYNAPUR",AYNAPUR,AYNAPUR,1946261100,PRIVATE,Yes
Sherpur,Jhenaigati,113699,DHANSHAIL GIRL'S HIGH SCHOOL,DHANSHAIL,DHANSAIL,1718262868,PRIVATE,Yes
Sherpur,Jhenaigati,113700,GURUCHARAN DUDHNOI ADARSHA HIGH SCHOOL,GURUCHARAN DUDHNOI, GURYCHARAN DUDHNOI,1718974045,PRIVATE,Yes
Sherpur,Jhenaigati,113701,BHAROUA ADARSHA HIGH SCHOOL,BHAROUA,BHAROUA BAZAR,1719175902,PRIVATE,Yes
Sherpur,Jhenaigati,113702,GANDIGAON JUNIOR HIGH SCHOOL,GANDIGAON,BAKAKURA,1722486815,PRIVATE,No
Sherpur,Jhenaigati,131068,DR. MAKBUL HOSSAIN MEMORIAL ACADEMY,MALIJHIKANDA,HATIBANDHA,1712760903,PRIVATE,No
Sherpur,Jhenaigati,131082,UTTARAN PUBLIC SCHOOL,THANA ROAD,JHENAIGATI,1951227604,PRIVATE,No
Sherpur,Jhenaigati,131083,GOLDEN STAR PREPARATORY AND HIGH SCHOOL,JHENAIGATI,JHENAIGATI,1989833177,PRIVATE,No
Sherpur,Jhenaigati,134941, COMPLEX ADARSHA BIDDA NIKETON,JHINAIGATI,JHENAIGATI,1716683466,PRIVATE,No
Sherpur,Jhenaigati,135407,GOWRIPUR JUNIOR GIRLS SCHOOL,BONGAW NATUN BAZAR,BONGAON NATUN BAZAR,1913139165,PRIVATE,No
Sherpur,Jhenaigati,135504,ABDUL KARIM JUNIOR HIGH SCHOOL,MANIKKURA,HOLDIGRAM,1914645779,PRIVATE,No
Sherpur,Jhenaigati,137140,HASLIBATIA GOVT. PRIMARY SCHOOL,BATIAGAON,HATIBANDA,1714681143,GOVERNMENT PRIMARY,Yes
Sherpur,Nakla,113720,PIPRIKANDI HIGH SCHOOL,PIPRAKANDI,GANAPADDY,1761885051,PRIVATE,Yes
Sherpur,Nakla,113721,BANESHWORDY KHONDAKAR PARA HIGH SCHOOL,BANESHWORDI KHONDAKAR PARA,BANESHWARDI,1812317142,PRIVATE,Yes
Sherpur,Nakla,113722,AFZALUNNESSA GIRLS HIGH SCHOOL,DHUKURIA,DUKURIA,1722180169,PRIVATE,Yes
Sherpur,Nakla,113723,NARAYAN KHOLA HIGH SCHOOL,NARAYAN KHOLA,NARAUYAN KHOLA,1718044863,PRIVATE,Yes
Sherpur,Nakla,113724,NAMA KAIYAKURY HIGH SCHOOL,KAIYAKURY NAMAPARA,DUDHAR CHAR,1716629596,PRIVATE,Yes
Sherpur,Nakla,113725,NAKLA PILOT HIGH SCHOOL,ISHIBPUR,NAKLA,1740575652,PUBLIC,Yes
Sherpur,Nakla,113726,NAKLA PILOT MODEL HIGH SCHOOL,NAKLA POWRASHOVA,NAKLA,1718294358,PRIVATE,Yes
Sherpur,Nakla,113727,CHANDRA KONA RAJLAXMI HIGH SCHOOL,à¦šà¦¨à§à¦¦à§à¦°à¦•à§‹à¦¨à¦¾,CHANDRA KONA,1723213771,PRIVATE,Yes
Sherpur,Nakla,113728,GANAPADDY HIGH SCHOOL,GANAPADDY,GANAPADDY,1718968378,PRIVATE,Yes
Sherpur,Nakla,113729,GOURDWAR  B L  MADHYAMIC  SCHOOL,GOURDWAR,GOURDWAR,1822508229,PRIVATE,Yes
Sherpur,Nakla,113730,PATHA KATA HIGH SCHOOL,PATHA KATA,NARAYAN KHOLA,1713565308,PRIVATE,Yes
Sherpur,Nakla,113731,ISLAMNAGAR SAILAMPUR HIGH SCHOOL,SAILAMPUR,NARAYAN KHOLA,1732047337,PRIVATE,Yes
Sherpur,Nakla,113732,DHANAKUSHA HIGH SCHOOL,DHANAKUSHA,DHANKUSHA,1714823373,PRIVATE,Yes
Sherpur,Nakla,113733,CHANDRAKONA GIRLS HIGH SCHOOL,CHANDRAKONA,CHANDRA KONA,1309113733,PRIVATE,Yes
Sherpur,Nakla,113734,DISHARI HIGH SCHOOL,BAUSA,BANESHARDI,1724191406,PRIVATE,Yes
Sherpur,Nakla,113735,KAJAIKATA HIGH SCHOOL,KAZAIKATA,KAZAI KATA,1718647279,PRIVATE,Yes
Sherpur,Nakla,113736,LAYKHA NABA HIGH SCHOOL,LAYKAH,L.H KHILA,1721647539,PRIVATE,Yes
Sherpur,Nakla,113737,KHARJAN  HIGH SCHOOL,KHARJAN,GANAPADDI,1768793009,PRIVATE,Yes
Sherpur,Nakla,113738,MUKTIJUDDHA SMRETE BIDYANIKATAN,GARERGAON,NAKLA,1712818891,PRIVATE,Yes
Sherpur,Nakla,113739,NOYA  BARI  HIGH SCHOOL,07 NO  TALKI,BIBIR CHAR,1915860796,PRIVATE,Yes
Sherpur,Nakla,113740,CHARMODHUA ADARSHA BIDDYA NIKETON,CHARMODHUA,CHANDROKONA,1718769717,PRIVATE,Yes
Sherpur,Nakla,113741,KOIAKURI HIGH SCHOOL,KOIYAKURI,DUDHER CHAR,1714775689,PRIVATE,Yes
Sherpur,Nakla,113742,BARAMAISHA HIGH SCHOOL,BARAMAISHA,DORPOT BAZER,1725864960,PRIVATE,Yes
Sherpur,Nakla,113744,NARAYAN KHULA WEST IDEAL HIGH SCHOOL,NARAYAN KHULA WEST,KAZAI KATA,1712031984,PRIVATE,Yes
Sherpur,Nakla,113745,BARAIKANDI HIGH SCHOOL,BARAIKANDI,GANAPODDY,1921956140,PRIVATE,Yes
Sherpur,Nakla,113746,BHURDI SALLAQURA JUNIOR SECONDARY SCHOOL,BHURDI,BANASHOWARDI,1912893557,PRIVATE,Yes
Sherpur,Nakla,113747,KAIDA ADORSHA HIGH SCHOOL,KAIDA,NAKLA,1716092191,PRIVATE,No
Sherpur,Nakla,113748,PISLA KURY JUNIOR HIGH SCHOOL,PISLA KURY,DARPAT BAZAR,1717718040,PRIVATE,No
Sherpur,Nakla,113749,KALAPARA MUZAKANDA MILLENIUM HIGH SCHOOL,KALAPARA,NAKLA,1913872570,PRIVATE,No
Sherpur,Nakla,131471,NAKLA MODEL SCHOOL,ESIBPUR,NAKLA,1304162373,PRIVATE,No
Sherpur,Nakla,136889,BIHARIRPAR SESDP MODEL JUNIOR HIGH SCHOOL,BIHARIRPAR,GANAPADDI,1988935898,PRIVATE,Yes
Sherpur,Nakla,137138,BANESHWORDY UTTOR GOVT. PRIMARY SCHOOL,BANESHWORDY,BANESHWARDI,1718914888,GOVERNMENT PRIMARY,No
Sherpur,Nalitabari,113772,TARAGONJ PILOT GIRL'S HIGH SCHOOL,CHITPARA,NALITABARI,1718820189,PRIVATE,Yes
Sherpur,Nalitabari,113773,TARAGONJ MODEL PILOT GOVT. HIGH SCHOOL,SITPARA,NALITABARI,1714819109,PUBLIC,Yes
Sherpur,Nalitabari,113774,HIRON MOYEE HIGH SCHOOL,NALITABARI ,NALITABARI BAZAR,1718457068,PRIVATE,Yes
Sherpur,Nalitabari,113775,NANNI HIGH SCHOOL,NANNI,NANNI BAZAR,1749051093,PRIVATE,Yes
Sherpur,Nalitabari,113776,BARUAJANI HASSAN HIGH SCHOOL,BARUAJANI,KAKORKANDI,1723908676,PRIVATE,Yes
Sherpur,Nalitabari,113777,ANDHARU PARA HIGH SCHOOL,ANDHARUPARA,SIDULI ,1309113777,PRIVATE,Yes
Sherpur,Nalitabari,113778,GHAILARA SHAMSUL HAQUE SMRITY HIGH SCHOOL,GHAILARA,GHAILARA,1712637588,PRIVATE,Yes
Sherpur,Nalitabari,113779,MADHYA NALITABARI GIRLS HIGH SCHOOL,RAJNAGAR,HATIBANDHA,1722180388,PRIVATE,Yes
Sherpur,Nalitabari,113780,SANNASHI VHITA HIGH SCHOOL,SANNASHI VHITA,PASGOY,1724608858,PRIVATE,Yes
Sherpur,Nalitabari,113781,NAYABIL HIGH SCHOOL,NAYABIL,NAYABIL,1715404376,PRIVATE,Yes
Sherpur,Nalitabari,113782,NALJURA INTAJ ALI HIGH SCHOOL,RAJNAGAR,NALJURA,1740911493,PRIVATE,Yes
Sherpur,Nalitabari,113783,SHAHEED SAMAD JUNIOR GIRLS HIGH SCHOOL,NANNI,NANNI,1721084633,PRIVATE,Yes
Sherpur,Nalitabari,113784,PALASHI KURAJANATA HIGH SCHOOL,PALASHIKURA,BARMARI,1718632763,PRIVATE,Yes
Sherpur,Nalitabari,113785,ADARSHA HIGH SCHOOL ,PAIKHATALA,KALA PAGLA,1923570284,PRIVATE,Yes
Sherpur,Nalitabari,113786,RAMCHANDRA KURA HIGH SCHOOL,RAMCHANDRA KURA,TANDAR,1310222570,PRIVATE,Yes
Sherpur,Nalitabari,113787,SHAMAS CHURA HIGH SCHOOL,SHAMAS CHURA,PORAGAON,1960398049,PRIVATE,Yes
Sherpur,Nalitabari,113788,BONKURA  HIGH SCHOOL,BONKURA,SIDULI,1717484301,PRIVATE,Yes
Sherpur,Nalitabari,113789,ABDUL HAKIM SMRITI GIRLS HIGH SCHOOL,CHLAKPARA,NALITABARI BAZAR,1743806145,PRIVATE,Yes
Sherpur,Nalitabari,113790,FAKIR PARA HIGH SCHOOL,FAKIRPARA,FAKIRPARA,1721084993,PRIVATE,Yes
Sherpur,Nalitabari,113791,PORAGAON ADARSHA HIGH SCHOOL,PORAGAON,PORAGAON,1719720775,PRIVATE,Yes
Sherpur,Nalitabari,113792,HOSSAIN ALI GIRLS HIGH SCHOOL,BONARPARA,BAROMARI,1728926413,PRIVATE,Yes
Sherpur,Nalitabari,113793,BAGBER HIGH SCHOOL,BAGBER,BAGBER,1740558622,PRIVATE,Yes
Sherpur,Nalitabari,113794,MUKTIJUDDHA HIGH SCHOOL,NAKUGAON,DAWDHARA,1716120074,PRIVATE,Yes
Sherpur,Nalitabari,113795,NAYABIL  GIRLS HIGH SCHOOL,NAYABIL,NAYABIL,1919855400,PRIVATE,Yes
Sherpur,Nalitabari,113796,KHALABHANGA MOKBUL HOSSEN HIGH SCHOOL,KHALABHANGA,FAKIRPARA,1718772089,PRIVATE,Yes
Sherpur,Nalitabari,113797,UTTAR NAKSHI HIGH SCHOOL, UTTAR NAKSHI,NAKSHI,1715247131,PRIVATE,Yes
Sherpur,Nalitabari,113798,SHAHID SMRITY JR. HIGH  SCHOOL,CHATAKIA,CHATKIA,1709907109,PRIVATE,No
Sherpur,Nalitabari,113799,KADOMTOLY JUNIOR HIGH SCHOOL,KADOMTOLY BAZAR,GASGARA,1937932153,PRIVATE,Yes
Sherpur,Nalitabari,113800,GOZAKURA JUNIOR SCHOOL,GOZAKURA,FAKIR PARA,1710664533,PRIVATE,Yes
Sherpur,Nalitabari,113801,KAPASHIA SHOHEED SMRITY JUNIOR SCHOOL,KAPASHIA,NALITABARI,1919869896,PRIVATE,Yes
Sherpur,Nalitabari,113802,POURA SAVA MODEL JUNIOR HIGH SCHOOL,KALINAGAR,NALITABARI,1795749706,PRIVATE,Yes
Sherpur,Nalitabari,113803,VADIKURA JUNIOR HIGH SCHOOL,VADIKURA,NALITABARI,1712408857,PRIVATE,Yes
Sherpur,Nalitabari,113804,BATHUAR KANDA ADERSHA JUNIOR SECONDARY SCHOOL,BATHUAR KANDA,BATHUAR KANDA,1719598840,PRIVATE,Yes
Sherpur,Nalitabari,134795,NIZPARA SESDP MODEL HIGH SCHOOL,NIZPARA,GASGORA,1768961900,PRIVATE,Yes
Sherpur,Nalitabari,136996,SURJANAGAR GOGRAKANDI ABUL KASHEM JUNIOR SCHOOL,SURJANAGAR,PANCHGAON,1819484413,PRIVATE,No
Sherpur,Nalitabari,137036,ALHAJ ABDUL KHALEK JUNIOR SCHOOL,KALAKUMA,TANTOR,1728176232,PRIVATE,No
Sherpur,Nalitabari,137080,PANCHGAON ZAINAL ABEDIN JUNIOR SCHOOL,PANCHGAON,PANCHGAON,1730602246,PRIVATE,No
Sherpur,Nalitabari,137139,BORODUBI GOVT. PRIMARY SCHOOL,BORODUBI,NALJORABAZAR,1718761647,GOVERNMENT PRIMARY,No
Sherpur,Nalitabari,137769,MORICH PURAN IDRIS ALI JUNIOR GIRLS SCHOOL,MORICHPURAN,FAKIRPARA,1725914581,PRIVATE,No
Sherpur,Nalitabari,137918,KOLOSPAR GOVT. PRIMARY SCHOOL,KOLOSPAR,NAKSHI,1946205599,GOVERNMENT PRIMARY,No
Sherpur,Nalitabari,138341,NAKSHI GOVT PRIMARY SCHOOL,NALITABARI TO SHERPUR,NAKSHI,1932207160,GOVERNMENT PRIMARY,No
Sherpur,Nalitabari,138343,GAGLAZANI GOVT PRIMARI SCHOOL,NALITABARI TO SHERPUR,NAKSHI,1875168557,GOVERNMENT PRIMARY,No
Sherpur,Sherpur Sadar,113829,JANGALDI HIGH SCHOOL,JANGALDI,CHAR JANGALDI,1755552299,PRIVATE,Yes
Sherpur,Sherpur Sadar,113830,UMIRON NESA JR. GIRLS SCHOOL,PORAR DOKAN,MUKSUDPUR,1993271309,PRIVATE,No
Sherpur,Sherpur Sadar,113831,IMAM BARI HIGH SCHOOL,BHAT PARA,SHAPMARI,1724191871,PRIVATE,Yes
Sherpur,Sherpur Sadar,113832,G.K PILOT HIGH SHCOOL,MADHOBPUR,SHERPUR TOWN,1711008740,PRIVATE,Yes
Sherpur,Sherpur Sadar,113833,MODEL  GIRLS  INSTITUTE,,SHERPUR TOWN,1712598532,PRIVATE,Yes
Sherpur,Sherpur Sadar,113834,SHERPUR HIGH SCHOOL,SHAHID KHURROM ROAD,SHERPUR TOWN,1720009844,PRIVATE,Yes
Sherpur,Sherpur Sadar,113835,SHERPUR  GOVT VICTORIA ACADEMY,GOPAL BARI,SHERPUR TOWN,1786377434,PUBLIC,No
Sherpur,Sherpur Sadar,113836,SHERPUR AFSAR ALI ADARSA GIRLS HIGH SCHOOL,SATANI PARA,SHERPUR TOWN,1710984485,PRIVATE,Yes
Sherpur,Sherpur Sadar,113837,SAPMARI HIGH SCHOOL,SAPMARI,SAPMARI,1757178001,PRIVATE,Yes
Sherpur,Sherpur Sadar,113838,JOGINIMURA HIGH SCHOOL,JOGINIMURA,JOGINIMURA,1957169916,PRIVATE,Yes
Sherpur,Sherpur Sadar,113839,MUKSUDPUR HIGH SCHOOL,MUKSUDPUR,MUKSUDPUR,1712379544,PRIVATE,Yes
Sherpur,Sherpur Sadar,113840,SURZUDI A. AHMED HIGH SCHOOL,SURZUDI,RAMPUR BAZAR,1724835555,PRIVATE,Yes
Sherpur,Sherpur Sadar,113841,KHARKARIA SHOHID GOLAM MOSTAFA HIGH SCHOOL,KHJARKARIA,KHARKARIA,1710761344,PRIVATE,Yes
Sherpur,Sherpur Sadar,113842,KAMARER CHAR PUBLIC HIGH SCHOOL,SHAHABDIR CHAR,KAMARER CHAR,1714748138,PRIVATE,Yes
Sherpur,Sherpur Sadar,113843,KAMARERCHAR HIGH SCHOOL,DUBERCHAR,DUBER CHAR,1309113843,PRIVATE,Yes
Sherpur,Sherpur Sadar,113844,CHAKSHAHABDI MUHAMMAD ALI HIGH SCHOOL,CHAKSHAHABDI,CHAKSHAHABDI,1309113844,PRIVATE,Yes
Sherpur,Sherpur Sadar,113845,GAZIR KHAMAR HIGH SCHOOL,,GAZIR KHAMAR,1705511562,PRIVATE,Yes
Sherpur,Sherpur Sadar,113846,BAZITKHILA HIGH SCHOOL,BAZITKHILA,BAZITKHILA,1719797678,PRIVATE,Yes
Sherpur,Sherpur Sadar,113847,MUNSHIR CHAR MOTIJAHAN HIGH SCHOOL,MUNSHIR CHAR,MUNSHIRCHAR,1754482745,PRIVATE,Yes
Sherpur,Sherpur Sadar,113848,TIRSHA  BASARIA   JANAKLLYAN  HIGH SCHOOL,06 NO  PAKURIA,RAMPUR BAZAR,1926456168,PRIVATE,Yes
Sherpur,Sherpur Sadar,113849,"ROWHA  H,A  MOLLA  ACADEMY",13 NO  ROWHA,ROWHA,1725656417,PRIVATE,Yes
Sherpur,Sherpur Sadar,113850,CHARSERPUR N.M.P. HIGH SCHOOL,CHARSERPUR,CHAR SERPUR,1724012586,PRIVATE,Yes
Sherpur,Sherpur Sadar,113851,KOHAKANDA S. HOQ HIGH SCHOOL,KOHAKANDA,CHANDAR NOGOR,1715814716,PRIVATE,Yes
Sherpur,Sherpur Sadar,113852,SANKANDA DR.M.T. HOSSAIN HIGH SCHOOL,SONKANDA,SONKANDA,1745928047,PRIVATE,Yes
Sherpur,Sherpur Sadar,113853,CHARJANGALDI RAHETUNNESA HIGH SCHOOL,CHARJAJANGALDI,CHAR JANGALDI,1927364470,PRIVATE,Yes
Sherpur,Sherpur Sadar,113854,FATIAMARI NAZGAR ALI HIGH SCHOOL,FATIAMARI,KHUNUA CHARPARA,1712305193,PRIVATE,No
Sherpur,Sherpur Sadar,113855,HALGARA FATIAMARI HIGH SCHOOL,FATIAMARI,RAWHA,1724901644,PRIVATE,Yes
Sherpur,Sherpur Sadar,113856,DHATIA PARA HIGH SCHOOL,DHATIA PARA,DHATIA PARA,1672635146,PRIVATE,Yes
Sherpur,Sherpur Sadar,113857,GANAI SHAHID MOTALEB HIGH SCHOOL,GANAI MOMINA KANDA,CHAITANKHALI,1915825178,PRIVATE,Yes
Sherpur,Sherpur Sadar,113858,PUTIJANA HIGH SCHOOL,TARAGARH,GAZIRKHAMAR,1724834005,PRIVATE,Yes
Sherpur,Sherpur Sadar,113859,CHARSREPUR HIGH SCHOOL,CHARSREPUR,CHAR SREPUR,1714824658,PRIVATE,Yes
Sherpur,Sherpur Sadar,113860,CHAR KHAR CHAR HIGH SCHOOL,CHARKHAR CHAR,TABIR CHAR,1713538825,PRIVATE,Yes
Sherpur,Sherpur Sadar,113861,KUSHUMHATI HIGH SCHOOL,KUSHUMHATI,KUSHUMHATI,1716220946,PRIVATE,Yes
Sherpur,Sherpur Sadar,113862,HARINDHARA HIGH SCHOOL,HORINDHARA,MUNSHERCHAR,1309113862,PRIVATE,Yes
Sherpur,Sherpur Sadar,113863,GHUGURAKANDI HIGH SCHOOL,GHUGHURAKANDI,GHUGHURAKANDI,1718914716,PRIVATE,Yes
Sherpur,Sherpur Sadar,113864,KAMARER CHAR PUBLIC GIRLS HIGH SCHOOL,SAHABDIR CHAR,KAMARER CHAR,1717933311,PRIVATE,Yes
Sherpur,Sherpur Sadar,113865,BHIMGANJ HIGH SCHOOL,RAGHUNATH PUR,KHUNUYA CHARPARA,1722180169,PRIVATE,Yes
Sherpur,Sherpur Sadar,113866,NABINAGAR ADARSHA BIDYAPITH,NABINAGAR,SERPUR TOWN,1716419204,PRIVATE,No
Sherpur,Sherpur Sadar,113867,KAMARER CHAR BABNA KHOSHGANJ HIGH SCHOOL,CHAR BABNA,DUBAR CHAR,1735712213,PRIVATE,Yes
Sherpur,Sherpur Sadar,113868,BEER MUKTIJUDDHA ABUBAKOR MEMORIAL  HIGH SCHOOL,GOURIPUR,SHERPUR TOWN,1911673985,PRIVATE,Yes
Sherpur,Sherpur Sadar,113869,SHERPUR MEMORIAL HIGH SCHOOL,PURBASHERI,SHERPUR TOWN,1937025870,PRIVATE,Yes
Sherpur,Sherpur Sadar,113870,MODHYA BOYRA  HIGH SCHOOL,MODHYA BOYRA,MODHYA BOYRA,1715814847,PRIVATE,Yes
Sherpur,Sherpur Sadar,113871,UTTARA ADARSHA HIGH SCHOOL,NAWHAT,SHERPUR TOWN,8801915365311,PRIVATE,Yes
Sherpur,Sherpur Sadar,113872,HERUA ADARSHA HIGH SCHOOL,HERUA,HERUA BAZAR,1912921996,PRIVATE,Yes
Sherpur,Sherpur Sadar,113873,BETMARI HIGH SCHOOL,BETMARI,CHAR JONGLDI,1718796833,PRIVATE,Yes
Sherpur,Sherpur Sadar,113874,KUMRi  KATAJAN  GIRLS HIGH  SCHOOL,03 NO   BAJITKHILA,CHAITAJANI,1937584846,PRIVATE,Yes
Sherpur,Sherpur Sadar,113875,AMTOLA HIGH SCHOOL,RAUHA MODDHOPARA,RAUHA,1309113875,PRIVATE,Yes
Sherpur,Sherpur Sadar,113876,SATANI PARA GIRL'S INSTITUTE,SATANIPARA,CHAR SERPUR,1911315958,PRIVATE,Yes
Sherpur,Sherpur Sadar,113877,CHAR PAKSHIMARI HIGH SCHOOL,SHIMULTOLI,DIKPARA,1615646745,PRIVATE,Yes
Sherpur,Sherpur Sadar,113878,ANDHARIA  HIGH SCHOOL,CHOK ANDHARIA,RAUHA,1915847190,PRIVATE,Yes
Sherpur,Sherpur Sadar,113879,RAMERCHAR HIGH SCHOOL,RAMER CHAR,CHAR SHREEPUR,1733104530,PRIVATE,Yes
Sherpur,Sherpur Sadar,113880,ATIUR RAHMAN MODEL GIRL'S INSTITUTE,TARAKANDI,RAMPURA BAZAR,1718921404,PRIVATE,Yes
Sherpur,Sherpur Sadar,113881,ILSHA HIGH SCHOOL,ILSHA,KUSUMHATI,1721927733,PRIVATE,Yes
Sherpur,Sherpur Sadar,113884,PAKURIA HIGH SCHOOL,PAKURIA,CHAITONKHILA,1915450938,PRIVATE,Yes
Sherpur,Sherpur Sadar,113885,ALHAJ BABAR ALI HIGH SCHOOL,KAMARIA,SERPUR SAHAR,1914344317,PRIVATE,Yes
Sherpur,Sherpur Sadar,113886,KHUNUA CHARPARA MOULOVI NAGAR HIGH SCHOOL,KHUNUA CHARPARA,KHUNUA,1725249318,PRIVATE,Yes
Sherpur,Sherpur Sadar,131051,SHERPUR GOVT GIRLS HIGH SCHOOL,MADHOBPUR,SHERPUR,1400925501,PUBLIC,No
Sherpur,Sherpur Sadar,137137,LOSMONPUR GOVT. PRIMARY SCHOOL,LOSMONPUR,KUSUMHATI,1913772197,GOVERNMENT PRIMARY,No
Sherpur,Sreebardi,113920,SRIBORDI M.N.B.P. GOVT. GIRLS HIGH SCHOOL,SRIBORDI,SREEBARDI,1309113920,PUBLIC,No
Sherpur,Sreebardi,113921,SRIBORDI A.P. PILOT INSTITION,SRIBORDI,SREEBARDI,1309113921,PRIVATE,Yes
Sherpur,Sreebardi,113922,GOPAL KHILA HIGH SCHOOL,GOPAL KHILA,PORSCHIM GOPALKHILA,1735366392,PRIVATE,No
